# Difference between AtkinsonMacias2009.vs250.h15.txt and AtkinsonMacias2009.vs450.h15.txt ground motions in regular (non-log) units
#           14 31 25 : nmag, ndist, nperiod
#           10.000 7.692 6.250 5.000 4.000 3.125 2.500 2.000 1.587 1.266 1.000 0.794 0.633 0.500 0.400 0.316 0.250 0.200 0.159 0.125 0.100 0.079 0.063 0.050 PGA PGV
#           0.875 0.806 0.783 0.737 0.691 0.691 0.691 0.691 0.668 0.668 0.668 0.645 0.645 0.622 0.622 0.622 0.622 0.622 0.622 0.622 0.622 0.622 0.599 0.599 0.553 0.599
4.750	1.000	1.469	1.567	1.648	1.714	1.762	1.770	1.722	1.549	1.132	0.836	0.678	0.530	0.459	0.442	0.375	0.345	0.314	0.304	0.293	0.303	0.315	0.330	0.348	0.340	0.457	0.380
4.750	1.260	1.472	1.567	1.648	1.718	1.758	1.766	1.726	1.549	1.132	0.838	0.679	0.531	0.460	0.443	0.377	0.346	0.315	0.305	0.294	0.304	0.316	0.330	0.348	0.342	0.458	0.381
4.750	1.580	1.469	1.570	1.644	1.714	1.758	1.770	1.726	1.545	1.135	0.839	0.681	0.533	0.462	0.445	0.378	0.348	0.316	0.307	0.296	0.305	0.317	0.332	0.351	0.343	0.460	0.383
4.750	2.000	1.472	1.570	1.644	1.714	1.758	1.766	1.726	1.549	1.140	0.843	0.685	0.536	0.466	0.448	0.381	0.351	0.319	0.309	0.298	0.308	0.319	0.334	0.352	0.345	0.461	0.385
4.750	2.510	1.469	1.570	1.644	1.714	1.758	1.770	1.726	1.549	1.140	0.847	0.690	0.541	0.471	0.454	0.385	0.355	0.324	0.313	0.301	0.311	0.323	0.338	0.356	0.348	0.467	0.389
4.750	3.160	1.469	1.567	1.648	1.718	1.762	1.770	1.726	1.552	1.151	0.855	0.698	0.548	0.478	0.461	0.393	0.361	0.330	0.319	0.307	0.317	0.328	0.344	0.361	0.354	0.472	0.394
4.750	3.980	1.469	1.567	1.648	1.718	1.758	1.770	1.730	1.560	1.159	0.867	0.710	0.560	0.489	0.472	0.403	0.371	0.338	0.327	0.316	0.325	0.337	0.352	0.370	0.362	0.482	0.402
4.750	5.010	1.472	1.570	1.648	1.714	1.758	1.774	1.730	1.567	1.172	0.885	0.726	0.577	0.506	0.486	0.417	0.385	0.352	0.340	0.327	0.337	0.348	0.363	0.381	0.374	0.495	0.414
4.750	6.310	1.472	1.570	1.648	1.718	1.762	1.770	1.734	1.578	1.191	0.908	0.750	0.600	0.527	0.509	0.438	0.405	0.370	0.357	0.344	0.353	0.364	0.378	0.398	0.391	0.513	0.430
4.750	7.940	1.469	1.567	1.648	1.718	1.758	1.774	1.742	1.589	1.213	0.935	0.782	0.630	0.557	0.538	0.465	0.431	0.394	0.381	0.366	0.375	0.386	0.400	0.419	0.412	0.536	0.452
4.750	10.000	1.469	1.567	1.648	1.714	1.762	1.774	1.746	1.600	1.242	0.973	0.820	0.670	0.596	0.575	0.500	0.466	0.427	0.412	0.395	0.404	0.414	0.429	0.447	0.440	0.566	0.478
4.750	12.590	1.472	1.570	1.648	1.718	1.762	1.774	1.750	1.614	1.276	1.019	0.867	0.718	0.643	0.621	0.545	0.507	0.467	0.451	0.433	0.439	0.448	0.462	0.480	0.473	0.604	0.512
4.750	15.850	1.469	1.570	1.648	1.718	1.762	1.778	1.758	1.629	1.315	1.069	0.925	0.773	0.700	0.676	0.597	0.558	0.515	0.495	0.475	0.481	0.490	0.502	0.520	0.515	0.647	0.551
4.750	19.950	1.469	1.570	1.648	1.718	1.762	1.782	1.762	1.652	1.358	1.127	0.986	0.838	0.764	0.740	0.659	0.618	0.571	0.551	0.527	0.531	0.537	0.550	0.568	0.562	0.697	0.596
4.750	25.120	1.469	1.570	1.644	1.714	1.762	1.786	1.770	1.671	1.403	1.189	1.054	0.910	0.839	0.811	0.729	0.687	0.637	0.612	0.587	0.587	0.592	0.603	0.619	0.615	0.752	0.646
4.750	31.620	1.472	1.570	1.644	1.718	1.762	1.786	1.778	1.690	1.449	1.253	1.127	0.991	0.918	0.893	0.809	0.762	0.711	0.682	0.652	0.650	0.653	0.661	0.678	0.673	0.813	0.701
4.750	39.810	1.472	1.570	1.644	1.718	1.766	1.791	1.782	1.710	1.496	1.324	1.208	1.074	1.007	0.979	0.895	0.847	0.791	0.759	0.726	0.718	0.719	0.724	0.740	0.738	0.875	0.760
